place_name,aggregate_date,isp_name,total_samples,consistency_broadband,consistency_ultra_broadband
Riohacha,2022-10-01T00:00:00Z,ETB,2,0.5,0
Riohacha,2022-10-01T00:00:00Z,Claro,758,0.771767810026385,0.550131926121372
Riohacha,2022-10-01T00:00:00Z,Movistar,53,0.452830188679245,0.415094339622642
Riohacha,2022-11-01T00:00:00Z,Movistar,27,0.222222222222222,0.222222222222222
Riohacha,2022-11-01T00:00:00Z,Tigo,82,0.841463414634146,0.719512195121951
Riohacha,2022-11-01T00:00:00Z,Claro,715,0.78041958041958,0.52027972027972
Riohacha,2022-11-01T00:00:00Z,All providers combined,824,0.768203883495146,0.530339805825243
Riohacha,2022-12-01T00:00:00Z,Claro,700,0.772857142857143,0.545714285714286
Riohacha,2022-12-01T00:00:00Z,Movistar,23,0.173913043478261,0.130434782608696
Riohacha,2022-12-01T00:00:00Z,ETB,1,0,0
Riohacha,2022-12-01T00:00:00Z,All providers combined,782,0.759590792838875,0.540920716112532
Riohacha,2022-12-01T00:00:00Z,Tigo,58,0.844827586206896,0.655172413793103
Santa Marta,2018-01-01T00:00:00Z,Movistar,202,0,0
Santa Marta,2018-01-01T00:00:00Z,All providers combined,1498,0.0166889185580774,6.6755674232309e-4
Santa Marta,2018-01-01T00:00:00Z,ETB,2,0,0
Santa Marta,2018-01-01T00:00:00Z,Claro,879,0.0216154721274175,0
Santa Marta,2018-01-01T00:00:00Z,Tigo,415,0.0144578313253012,0.00240963855421686
Santa Marta,2018-02-01T00:00:00Z,All providers combined,1720,0.0156976744186046,0.00116279069767441
Santa Marta,2018-02-01T00:00:00Z,Tigo,443,0.0135440180586907,0.00451467268623024
Santa Marta,2018-02-01T00:00:00Z,Claro,1001,0.01998001998002,0
Santa Marta,2018-02-01T00:00:00Z,ETB,1,0,0
Santa Marta,2018-02-01T00:00:00Z,Movistar,275,0.00363636363636363,0
Santa Marta,2018-03-01T00:00:00Z,Movistar,504,0.00992063492063492,0.00198412698412698
Santa Marta,2018-03-01T00:00:00Z,All providers combined,2036,0.0260314341846758,0.0024557956777996
Santa Marta,2018-03-01T00:00:00Z,Tigo,475,0.0231578947368421,0.00631578947368421
Santa Marta,2018-03-01T00:00:00Z,Claro,1054,0.0351043643263757,9.4876660341555e-4
Santa Marta,2018-03-01T00:00:00Z,ETB,3,0,0
Santa Marta,2018-04-01T00:00:00Z,Claro,1088,0.0229779411764706,0
Santa Marta,2018-04-01T00:00:00Z,Movistar,397,0.00503778337531486,0
Santa Marta,2018-04-01T00:00:00Z,All providers combined,2003,0.018472291562656,9.9850224663005e-4
Santa Marta,2018-04-01T00:00:00Z,Tigo,504,0.0178571428571428,0.00198412698412698
Santa Marta,2018-04-01T00:00:00Z,ETB,14,0.0714285714285714,0.0714285714285714
Santa Marta,2018-05-01T00:00:00Z,All providers combined,2024,0.0306324110671937,0.00247035573122529
Santa Marta,2018-05-01T00:00:00Z,ETB,13,0.153846153846154,0.0769230769230769
Santa Marta,2018-05-01T00:00:00Z,Tigo,539,0.012987012987013,0.00556586270871985
Santa Marta,2018-05-01T00:00:00Z,Movistar,381,0.026246719160105,0.00262467191601049
Santa Marta,2018-05-01T00:00:00Z,Claro,1091,0.0394133822181485,0
Santa Marta,2018-06-01T00:00:00Z,All providers combined,1751,0.0296973158195317,0.00228440890919474
Santa Marta,2018-06-01T00:00:00Z,ETB,7,0,0
Santa Marta,2018-06-01T00:00:00Z,Tigo,410,0.0024390243902439,0
Santa Marta,2018-06-01T00:00:00Z,Claro,969,0.0454076367389061,0.00103199174406604
Santa Marta,2018-06-01T00:00:00Z,Movistar,365,0.0191780821917808,0.00821917808219178
Santa Marta,2018-07-01T00:00:00Z,ETB,13,0,0
Santa Marta,2018-07-01T00:00:00Z,All providers combined,2139,0.0425432445067789,0.00140252454417952
Santa Marta,2018-07-01T00:00:00Z,Tigo,451,0.00886917960088691,0
Santa Marta,2018-07-01T00:00:00Z,Claro,1265,0.0640316205533597,0.00158102766798418
Santa Marta,2018-07-01T00:00:00Z,Movistar,410,0.0146341463414634,0.0024390243902439
Santa Marta,2018-08-01T00:00:00Z,All providers combined,2235,0.0635346756152125,0.00223713646532438
Santa Marta,2018-08-01T00:00:00Z,Tigo,559,0.0214669051878354,0.00536672629695885
Santa Marta,2018-08-01T00:00:00Z,Claro,1273,0.0989787902592302,7.8554595443833e-4
Santa Marta,2018-08-01T00:00:00Z,Movistar,384,0.0078125,0.00260416666666666
Santa Marta,2018-08-01T00:00:00Z,ETB,19,0.0526315789473684,0
Santa Marta,2018-09-01T00:00:00Z,ETB,9,0.111111111111111,0
Santa Marta,2018-09-01T00:00:00Z,Movistar,406,0.0270935960591133,0.0123152709359606
Santa Marta,2018-09-01T00:00:00Z,All providers combined,2316,0.0725388601036269,0.0038860103626943
Santa Marta,2018-09-01T00:00:00Z,Claro,1296,0.108796296296296,7.716049382716e-4
Santa Marta,2018-09-01T00:00:00Z,Tigo,605,0.0247933884297521,0.00495867768595041
Santa Marta,2018-10-01T00:00:00Z,Claro,1141,0.124452234881683,0
Santa Marta,2018-10-01T00:00:00Z,ETB,17,0.0588235294117647,0
Santa Marta,2018-10-01T00:00:00Z,Tigo,601,0.0249584026622296,0.00831946755407653
Santa Marta,2018-10-01T00:00:00Z,All providers combined,2606,0.0717574827321566,0.00498848810437452
Santa Marta,2018-10-01T00:00:00Z,Movistar,847,0.0342384887839433,0.00944510035419126
Santa Marta,2018-11-01T00:00:00Z,ETB,6,0.166666666666667,0
Santa Marta,2018-11-01T00:00:00Z,Claro,1001,0.113886113886114,0
Santa Marta,2018-11-01T00:00:00Z,Tigo,546,0.0201465201465201,0.00366300366300366
Santa Marta,2018-11-01T00:00:00Z,Movistar,982,0.0570264765784114,0.0193482688391039
Santa Marta,2018-11-01T00:00:00Z,All providers combined,2535,0.0717948717948718,0.00828402366863905
Santa Marta,2018-12-01T00:00:00Z,Tigo,531,0.0282485875706215,0.00941619585687382
Santa Marta,2018-12-01T00:00:00Z,All providers combined,2443,0.0875972165370446,0.0110519852640196
Santa Marta,2018-12-01T00:00:00Z,ETB,13,0.0769230769230769,0.0769230769230769
Santa Marta,2018-12-01T00:00:00Z,Movistar,946,0.0813953488372093,0.0221987315010571
Santa Marta,2018-12-01T00:00:00Z,Claro,953,0.126967471143757,0
Santa Marta,2019-01-01T00:00:00Z,Claro,1256,0.115445859872611,7.9617834394904e-4
Santa Marta,2019-01-01T00:00:00Z,ETB,20,0.25,0.05
Santa Marta,2019-01-01T00:00:00Z,Movistar,1785,0.0963585434173669,0.0425770308123249
Santa Marta,2019-01-01T00:00:00Z,All providers combined,3786,0.0927099841521395,0.0224511357633386
Santa Marta,2019-01-01T00:00:00Z,Tigo,725,0.04,0.0096551724137931
Santa Marta,2019-02-01T00:00:00Z,All providers combined,3644,0.118002195389682,0.0263446761800219
Santa Marta,2019-02-01T00:00:00Z,Claro,1131,0.138815207780725,0.0026525198938992
Santa Marta,2019-02-01T00:00:00Z,ETB,22,0.136363636363636,0.0454545454545454
Santa Marta,2019-02-01T00:00:00Z,Tigo,807,0.0855018587360595,0.0136307311028501
Santa Marta,2019-02-01T00:00:00Z,Movistar,1684,0.119358669833729,0.0480997624703088
Santa Marta,2019-03-01T00:00:00Z,Movistar,1692,0.102836879432624,0.0295508274231678
Santa Marta,2019-03-01T00:00:00Z,All providers combined,3670,0.105177111716621,0.0155313351498638
Santa Marta,2019-03-01T00:00:00Z,Claro,1219,0.129614438063987,0
Santa Marta,2019-03-01T00:00:00Z,Tigo,750,0.0693333333333333,0.00666666666666666
Santa Marta,2019-03-01T00:00:00Z,ETB,9,0.222222222222222,0.222222222222222
Santa Marta,2019-04-01T00:00:00Z,All providers combined,3032,0.134234828496042,0.016490765171504
Santa Marta,2019-04-01T00:00:00Z,ETB,10,0.3,0.2
Santa Marta,2019-04-01T00:00:00Z,Claro,1094,0.171846435100548,0.0073126142595978
Santa Marta,2019-04-01T00:00:00Z,Movistar,1261,0.128469468675654,0.0301348136399683
Santa Marta,2019-04-01T00:00:00Z,Tigo,667,0.0809595202398801,0.00299850074962518
Santa Marta,2019-05-01T00:00:00Z,ETB,12,0.166666666666667,0.166666666666667
Santa Marta,2019-05-01T00:00:00Z,Claro,1092,0.166666666666667,0
Santa Marta,2019-05-01T00:00:00Z,Movistar,1202,0.193843594009983,0.0515806988352745
Santa Marta,2019-05-01T00:00:00Z,Tigo,791,0.144121365360303,0.02275600505689
Santa Marta,2019-05-01T00:00:00Z,All providers combined,3097,0.171456247981918,0.0264772360348724
Santa Marta,2019-06-01T00:00:00Z,ETB,15,0.133333333333333,0
Santa Marta,2019-06-01T00:00:00Z,Tigo,873,0.145475372279496,0.0217640320733104
Santa Marta,2019-06-01T00:00:00Z,All providers combined,3489,0.16938950988822,0.0295213528231585
Santa Marta,2019-06-01T00:00:00Z,Claro,1194,0.144053601340034,0.00251256281407035
Santa Marta,2019-06-01T00:00:00Z,Movistar,1407,0.206112295664534,0.0575692963752665
Santa Marta,2019-07-01T00:00:00Z,Movistar,1210,0.260330578512397,0.0892561983471074
Santa Marta,2019-07-01T00:00:00Z,Claro,1217,0.19391947411668,0.00246507806080525
Santa Marta,2019-07-01T00:00:00Z,Tigo,776,0.125,0.0154639175257732
Santa Marta,2019-07-01T00:00:00Z,ETB,19,0.210526315789474,0.105263157894737
Santa Marta,2019-07-01T00:00:00Z,All providers combined,3222,0.20235878336437,0.0387957790192427
Santa Marta,2019-08-01T00:00:00Z,Tigo,882,0.202947845804989,0.122448979591837
Santa Marta,2019-08-01T00:00:00Z,Claro,1244,0.211414790996785,0.00884244372990353
Santa Marta,2019-08-01T00:00:00Z,ETB,19,0.263157894736842,0
Santa Marta,2019-08-01T00:00:00Z,All providers combined,3337,0.229847168115073,0.0710218759364699
Santa Marta,2019-08-01T00:00:00Z,Movistar,1192,0.268456375838926,0.098993288590604
Santa Marta,2019-09-01T00:00:00Z,Claro,1153,0.241110147441457,0.02081526452732
Santa Marta,2019-09-01T00:00:00Z,All providers combined,3336,0.215227817745803,0.053357314148681
Santa Marta,2019-09-01T00:00:00Z,Tigo,1006,0.18986083499006,0.0834990059642147
Santa Marta,2019-09-01T00:00:00Z,Movistar,1162,0.21170395869191,0.0602409638554217
Santa Marta,2019-09-01T00:00:00Z,ETB,15,0.2,0
Santa Marta,2019-10-01T00:00:00Z,Claro,1329,0.334085778781038,0.00902934537246049
Santa Marta,2019-10-01T00:00:00Z,ETB,28,0.357142857142857,0.214285714285714
Santa Marta,2019-10-01T00:00:00Z,All providers combined,3538,0.269926512153759,0.0616167326172979
Santa Marta,2019-10-01T00:00:00Z,Movistar,1244,0.2508038585209,0.110932475884244
Santa Marta,2019-10-01T00:00:00Z,Tigo,937,0.2017075773746,0.0661686232657417
Santa Marta,2019-11-01T00:00:00Z,Movistar,1236,0.266990291262136,0.156957928802589
Santa Marta,2019-11-01T00:00:00Z,Claro,1318,0.402124430955994,0.0106221547799696
Santa Marta,2019-11-01T00:00:00Z,Tigo,860,0.181395348837209,0.0232558139534884
Santa Marta,2019-11-01T00:00:00Z,All providers combined,3457,0.297946196123807,0.0682672837720567
Santa Marta,2019-11-01T00:00:00Z,ETB,43,0.325581395348837,0.186046511627907
Santa Marta,2019-12-01T00:00:00Z,All providers combined,3664,0.32396288209607,0.0622270742358079
Santa Marta,2019-12-01T00:00:00Z,ETB,30,0.266666666666667,0.166666666666667
Santa Marta,2019-12-01T00:00:00Z,Tigo,980,0.209183673469388,0.0163265306122449
Santa Marta,2019-12-01T00:00:00Z,Claro,1412,0.441926345609065,0.00849858356940509
Santa Marta,2019-12-01T00:00:00Z,Movistar,1242,0.281803542673108,0.157004830917874
Santa Marta,2020-01-01T00:00:00Z,Claro,1443,0.454608454608455,0.0235620235620236
Santa Marta,2020-01-01T00:00:00Z,ETB,36,0.194444444444444,0.111111111111111
Santa Marta,2020-01-01T00:00:00Z,All providers combined,3855,0.317769130998703,0.060959792477302203
Santa Marta,2020-01-01T00:00:00Z,Tigo,1119,0.214477211796247,0.0160857908847185
Santa Marta,2020-01-01T00:00:00Z,Movistar,1257,0.256165473349244,0.142402545743835
Santa Marta,2020-02-01T00:00:00Z,Movistar,1093,0.27996340347667,0.186642268984446
Santa Marta,2020-02-01T00:00:00Z,ETB,28,0.25,0.214285714285714
Santa Marta,2020-02-01T00:00:00Z,All providers combined,3891,0.353636597275765,0.0819840657928553
Santa Marta,2020-02-01T00:00:00Z,Tigo,1270,0.260629921259843,0.0606299212598425
Santa Marta,2020-02-01T00:00:00Z,Claro,1500,0.488,0.0213333333333333
Santa Marta,2020-03-01T00:00:00Z,ETB,35,0.285714285714286,0.2
Santa Marta,2020-03-01T00:00:00Z,Claro,1872,0.466346153846154,0.00213675213675213
Santa Marta,2020-03-01T00:00:00Z,Movistar,1745,0.367335243553009,0.246991404011461
Santa Marta,2020-03-01T00:00:00Z,All providers combined,4905,0.363914373088685,0.0964322120285423
Santa Marta,2020-03-01T00:00:00Z,Tigo,1253,0.20830007980846,0.0247406225059856
Santa Marta,2020-04-01T00:00:00Z,All providers combined,4958,0.307583703106091,0.0804759983864461
Santa Marta,2020-04-01T00:00:00Z,ETB,28,0.25,0.0714285714285714
Santa Marta,2020-04-01T00:00:00Z,Movistar,1769,0.302430751837196,0.221594120972301
Santa Marta,2020-04-01T00:00:00Z,Tigo,1230,0.169918699186992,8.130081300813e-4
Santa Marta,2020-04-01T00:00:00Z,Claro,1931,0.400828586224754,0.00207146556188503
Santa Marta,2020-05-01T00:00:00Z,ETB,43,0.302325581395349,0.116279069767442
Santa Marta,2020-05-01T00:00:00Z,Movistar,1410,0.343971631205674,0.236170212765957
Santa Marta,2020-05-01T00:00:00Z,Claro,2154,0.467038068709378,0.00557103064066852
Santa Marta,2020-05-01T00:00:00Z,Tigo,1206,0.232172470978441,0.00829187396351575
Santa Marta,2020-05-01T00:00:00Z,All providers combined,4813,0.370662788281737,0.0747974236442967
Santa Marta,2020-06-01T00:00:00Z,ETB,48,0.229166666666667,0.125
Santa Marta,2020-06-01T00:00:00Z,Movistar,1105,0.357466063348416,0.238914027149321
Santa Marta,2020-06-01T00:00:00Z,Claro,2059,0.499757163671685,0.00825643516270033
Santa Marta,2020-06-01T00:00:00Z,All providers combined,4549,0.404264673554627,0.0646295889206419
Santa Marta,2020-06-01T00:00:00Z,Tigo,1337,0.302169035153328,0.00523560209424083
Santa Marta,2020-07-01T00:00:00Z,Movistar,1110,0.374774774774775,0.269369369369369
Santa Marta,2020-07-01T00:00:00Z,Claro,1991,0.521848317428428,0.00853842290306378
Santa Marta,2020-07-01T00:00:00Z,ETB,70,0.142857142857143,0.1
Santa Marta,2020-07-01T00:00:00Z,Tigo,1322,0.309379727685325,0.00832072617246596
Santa Marta,2020-07-01T00:00:00Z,All providers combined,4493,0.417093256176274,0.0743378588916092
Santa Marta,2020-08-01T00:00:00Z,Claro,2398,0.532527105921601,0.00667222685571309
Santa Marta,2020-08-01T00:00:00Z,Movistar,1306,0.357580398162328,0.258039816232772
Santa Marta,2020-08-01T00:00:00Z,ETB,69,0.0869565217391304,0.0434782608695652
Santa Marta,2020-08-01T00:00:00Z,Tigo,1452,0.3133608815427,0.00688705234159779
Santa Marta,2020-08-01T00:00:00Z,All providers combined,5225,0.42200956937799,0.0700478468899522
Santa Marta,2020-09-01T00:00:00Z,ETB,45,0.155555555555556,0.111111111111111
Santa Marta,2020-09-01T00:00:00Z,Claro,2522,0.55868358445678,0.0126883425852498
Santa Marta,2020-09-01T00:00:00Z,Tigo,1523,0.316480630334865,0.00525279054497701
Santa Marta,2020-09-01T00:00:00Z,All providers combined,5299,0.448197773164748,0.0709567842989243
Santa Marta,2020-09-01T00:00:00Z,Movistar,1209,0.39454094292804,0.273779983457403
Santa Marta,2020-10-01T00:00:00Z,Movistar,1255,0.383266932270916,0.275697211155378
Santa Marta,2020-10-01T00:00:00Z,All providers combined,5072,0.466679810725552,0.0804416403785489
Santa Marta,2020-10-01T00:00:00Z,ETB,49,0.122448979591837,0.0612244897959184
Santa Marta,2020-10-01T00:00:00Z,Tigo,1467,0.3640081799591,0.0149965916837082
Santa Marta,2020-10-01T00:00:00Z,Claro,2301,0.584963059539331,0.0160799652325076
Santa Marta,2020-11-01T00:00:00Z,Claro,2032,0.573326771653543,0.0177165354330709
Santa Marta,2020-11-01T00:00:00Z,Movistar,1228,0.365635179153094,0.259771986970684
Santa Marta,2020-11-01T00:00:00Z,All providers combined,4620,0.461471861471861,0.0833333333333333
Santa Marta,2020-11-01T00:00:00Z,Tigo,1302,0.391705069124424,0.0207373271889401
Santa Marta,2020-11-01T00:00:00Z,ETB,58,0.137931034482759,0.0517241379310345
Santa Marta,2020-12-01T00:00:00Z,All providers combined,4127,0.464259752847104,0.100072692028108
Santa Marta,2020-12-01T00:00:00Z,ETB,36,0.166666666666667,0.0277777777777778
Santa Marta,2020-12-01T00:00:00Z,Tigo,1134,0.365961199294533,0.027336860670194
Santa Marta,2020-12-01T00:00:00Z,Claro,1845,0.565311653116531,0.016260162601626
Santa Marta,2020-12-01T00:00:00Z,Movistar,1112,0.406474820143885,0.315647482014388
Santa Marta,2021-01-01T00:00:00Z,Claro,2127,0.581570286788905,0.0164551010813352
Santa Marta,2021-01-01T00:00:00Z,Tigo,1214,0.375617792421746,0.0189456342668863
Santa Marta,2021-01-01T00:00:00Z,ETB,50,0.18,0.08
Santa Marta,2021-01-01T00:00:00Z,Movistar,1116,0.39336917562724,0.315412186379928
Santa Marta,2021-01-01T00:00:00Z,All providers combined,4507,0.475038828489017,0.0918571111604171
Santa Marta,2021-02-01T00:00:00Z,Movistar,1181,0.381033022861981,0.298899237933954
Santa Marta,2021-02-01T00:00:00Z,Tigo,1422,0.407876230661041,0.0323488045007032
Santa Marta,2021-02-01T00:00:00Z,Claro,2605,0.578119001919386,0.0380038387715931
Santa Marta,2021-02-01T00:00:00Z,ETB,57,0.105263157894737,0.0526315789473684
Santa Marta,2021-02-01T00:00:00Z,All providers combined,5265,0.482811016144349,0.0951566951566952
Santa Marta,2021-03-01T00:00:00Z,ETB,50,0.14,0.08
Santa Marta,2021-03-01T00:00:00Z,Movistar,1344,0.408482142857143,0.323660714285714
Santa Marta,2021-03-01T00:00:00Z,Tigo,1549,0.39057456423499,0.0142027114267269
Santa Marta,2021-03-01T00:00:00Z,All providers combined,5269,0.498386790662365,0.0969823495919529
Santa Marta,2021-03-01T00:00:00Z,Claro,2326,0.629836629406707,0.0214961306964746
Santa Marta,2021-04-01T00:00:00Z,Claro,2251,0.656152820968459,0.0270990670812972
Santa Marta,2021-04-01T00:00:00Z,Tigo,1411,0.46491849751949,0.0276399716513111
Santa Marta,2021-04-01T00:00:00Z,Movistar,1260,0.41984126984127,0.33015873015873
Santa Marta,2021-04-01T00:00:00Z,ETB,29,0.172413793103448,0.0689655172413793
Santa Marta,2021-04-01T00:00:00Z,All providers combined,4951,0.538679054736417,0.104625328216522
Santa Marta,2021-05-01T00:00:00Z,Tigo,1218,0.564860426929393,0.0213464696223317
Santa Marta,2021-05-01T00:00:00Z,Movistar,1383,0.417208966015907,0.336948662328272
Santa Marta,2021-05-01T00:00:00Z,All providers combined,4634,0.561070349589987,0.115666810530859
Santa Marta,2021-05-01T00:00:00Z,Claro,1973,0.669031931069437,0.0192600101368474
Santa Marta,2021-05-01T00:00:00Z,ETB,60,0.25,0.1
Santa Marta,2021-06-01T00:00:00Z,ETB,73,0.273972602739726,0.10958904109589
Santa Marta,2021-06-01T00:00:00Z,Movistar,1454,0.464924346629986,0.366574965612105
Santa Marta,2021-06-01T00:00:00Z,Tigo,1172,0.63481228668942,0.0281569965870307
Santa Marta,2021-06-01T00:00:00Z,Claro,2244,0.665329768270945,0.0254010695187166
Santa Marta,2021-06-01T00:00:00Z,All providers combined,4943,0.593364353631398,0.127655270078899
Santa Marta,2021-07-01T00:00:00Z,Claro,2285,0.716849015317287,0.0306345733041575
Santa Marta,2021-07-01T00:00:00Z,Tigo,1211,0.705202312138728,0.0214698596201486
Santa Marta,2021-07-01T00:00:00Z,Movistar,1646,0.446537059538275,0.357837181044957
Santa Marta,2021-07-01T00:00:00Z,All providers combined,5197,0.624783528959015,0.133346161246873
Santa Marta,2021-07-01T00:00:00Z,ETB,55,0.363636363636364,0.145454545454545
Santa Marta,2021-08-01T00:00:00Z,All providers combined,4767,0.643801132787917,0.138661632053703
Santa Marta,2021-08-01T00:00:00Z,Movistar,1384,0.480491329479769,0.386560693641618
Santa Marta,2021-08-01T00:00:00Z,Tigo,1179,0.724342663273961,0.0195080576759966
Santa Marta,2021-08-01T00:00:00Z,Claro,2138,0.717960710944808,0.0453695042095416
Santa Marta,2021-08-01T00:00:00Z,ETB,66,0.227272727272727,0.0909090909090909
Santa Marta,2021-09-01T00:00:00Z,Movistar,1242,0.464573268921095,0.378421900161031
Santa Marta,2021-09-01T00:00:00Z,Claro,1919,0.75039082855654,0.0489838457529964
Santa Marta,2021-09-01T00:00:00Z,Tigo,1181,0.74428450465707,0.0313293818797629
Santa Marta,2021-09-01T00:00:00Z,ETB,68,0.308823529411765,0.147058823529412
Santa Marta,2021-09-01T00:00:00Z,All providers combined,4410,0.661451247165533,0.138548752834467
Santa Marta,2021-10-01T00:00:00Z,ETB,66,0.363636363636364,0.181818181818182
Santa Marta,2021-10-01T00:00:00Z,Tigo,1341,0.735272184936614,0.0671140939597315
Santa Marta,2021-10-01T00:00:00Z,Claro,2796,0.638769670958512,0.0393419170243205
Santa Marta,2021-10-01T00:00:00Z,Movistar,1494,0.51338688085676,0.410307898259705
Santa Marta,2021-10-01T00:00:00Z,All providers combined,5697,0.625416886080393,0.144813059505003
Santa Marta,2021-11-01T00:00:00Z,ETB,81,0.345679012345679,0.111111111111111
Santa Marta,2021-11-01T00:00:00Z,Tigo,1153,0.784908933217693,0.0763226366001735
Santa Marta,2021-11-01T00:00:00Z,Claro,2007,0.76283009466866,0.200298953662182
Santa Marta,2021-11-01T00:00:00Z,Movistar,1486,0.530282637954239,0.44885598923284
Santa Marta,2021-11-01T00:00:00Z,All providers combined,4727,0.687962767082716,0.246668077004443
Santa Marta,2021-12-01T00:00:00Z,All providers combined,4382,0.676631675034231,0.257644910999544
Santa Marta,2021-12-01T00:00:00Z,Movistar,1416,0.500706214689266,0.415254237288136
Santa Marta,2021-12-01T00:00:00Z,Tigo,1113,0.74303683737646,0.0808625336927224
Santa Marta,2021-12-01T00:00:00Z,Claro,1796,0.782293986636971,0.246659242761693
Santa Marta,2021-12-01T00:00:00Z,ETB,57,0.421052631578947,0.140350877192982
Santa Marta,2022-01-01T00:00:00Z,ETB,65,0.323076923076923,0.169230769230769
Santa Marta,2022-01-01T00:00:00Z,Tigo,1099,0.752502274795268,0.141947224749773
Santa Marta,2022-01-01T00:00:00Z,All providers combined,4142,0.683969097054563,0.303476581361661
Santa Marta,2022-01-01T00:00:00Z,Movistar,1350,0.522222222222222,0.433333333333333
Santa Marta,2022-01-01T00:00:00Z,Claro,1628,0.786240786240786,0.31019656019656
Santa Marta,2022-02-01T00:00:00Z,ETB,69,0.217391304347826,0.101449275362319
Santa Marta,2022-02-01T00:00:00Z,Tigo,1170,0.771794871794872,0.185470085470085
Santa Marta,2022-02-01T00:00:00Z,All providers combined,4273,0.698572431546923,0.344722677275919
Santa Marta,2022-02-01T00:00:00Z,Claro,1708,0.77751756440281,0.378220140515222
Santa Marta,2022-02-01T00:00:00Z,Movistar,1326,0.557315233785822,0.454751131221719
Santa Marta,2022-03-01T00:00:00Z,All providers combined,4363,0.717396286958515,0.396974558789824
Santa Marta,2022-03-01T00:00:00Z,Movistar,1479,0.59972954699121,0.515212981744422
Santa Marta,2022-03-01T00:00:00Z,Tigo,1059,0.796033994334278,0.203021718602455
Santa Marta,2022-03-01T00:00:00Z,Claro,1761,0.783077796706417,0.422487223168654
Santa Marta,2022-03-01T00:00:00Z,ETB,64,0.328125,0.171875
Santa Marta,2022-04-01T00:00:00Z,All providers combined,4063,0.700467634752646,0.412256952990401
Santa Marta,2022-04-01T00:00:00Z,Movistar,1298,0.601694915254237,0.514637904468413
Santa Marta,2022-04-01T00:00:00Z,Tigo,968,0.760330578512397,0.18698347107438
Santa Marta,2022-04-01T00:00:00Z,ETB,95,0.315789473684211,0.242105263157895
Santa Marta,2022-04-01T00:00:00Z,Claro,1702,0.763219741480611,0.471797884841363
Santa Marta,2022-05-01T00:00:00Z,All providers combined,3648,0.693256578947368,0.425986842105263
Santa Marta,2022-05-01T00:00:00Z,Movistar,1337,0.56320119670905,0.477935676888556
Santa Marta,2022-05-01T00:00:00Z,ETB,30,0.366666666666667,0.266666666666667
Santa Marta,2022-05-01T00:00:00Z,Tigo,851,0.779083431257344,0.171562867215041
Santa Marta,2022-05-01T00:00:00Z,Claro,1430,0.770629370629371,0.532167832167832
Santa Marta,2022-06-01T00:00:00Z,Movistar,1356,0.596607669616519,0.514749262536873
Santa Marta,2022-06-01T00:00:00Z,Tigo,871,0.819747416762342,0.200918484500574
Santa Marta,2022-06-01T00:00:00Z,Claro,1392,0.798132183908046,0.53735632183908
Santa Marta,2022-06-01T00:00:00Z,ETB,55,0.418181818181818,0.181818181818182
Santa Marta,2022-06-01T00:00:00Z,All providers combined,3674,0.723189983669026,0.44393032117583
Santa Marta,2022-07-01T00:00:00Z,All providers combined,3770,0.719098143236074,0.458355437665782
Santa Marta,2022-07-01T00:00:00Z,Claro,1387,0.802451333813987,0.55803893294881
Santa Marta,2022-07-01T00:00:00Z,Movistar,1397,0.583392984967788,0.491052254831782
Santa Marta,2022-07-01T00:00:00Z,Tigo,927,0.817691477885653,0.276159654800431
Santa Marta,2022-07-01T00:00:00Z,ETB,59,0.423728813559322,0.203389830508475
Santa Marta,2022-08-01T00:00:00Z,All providers combined,3637,0.723673357162497,0.464393731097058
Santa Marta,2022-08-01T00:00:00Z,Tigo,947,0.793030623020063,0.279831045406547
Santa Marta,2022-08-01T00:00:00Z,ETB,32,0.53125,0.34375
Santa Marta,2022-08-01T00:00:00Z,Claro,1229,0.772172497965826,0.528071602929211
Santa Marta,2022-08-01T00:00:00Z,Movistar,1429,0.640307907627712,0.534639608117565
Santa Marta,2022-09-01T00:00:00Z,Movistar,1545,0.657605177993527,0.552750809061489
Santa Marta,2022-09-01T00:00:00Z,Claro,1108,0.790613718411552,0.564079422382672
Santa Marta,2022-09-01T00:00:00Z,All providers combined,3536,0.729638009049774,0.502828054298643
Santa Marta,2022-09-01T00:00:00Z,Tigo,861,0.78281068524971,0.340301974448316
Santa Marta,2022-09-01T00:00:00Z,ETB,22,0.636363636363636,0.272727272727273
Santa Marta,2022-10-01T00:00:00Z,Tigo,797,0.803011292346299,0.368883312421581
Santa Marta,2022-10-01T00:00:00Z,All providers combined,3748,0.730789754535752,0.526414087513341
Santa Marta,2022-10-01T00:00:00Z,ETB,25,0.48,0.36
Santa Marta,2022-10-01T00:00:00Z,Claro,1136,0.795774647887324,0.581866197183099
Santa Marta,2022-10-01T00:00:00Z,Movistar,1790,0.660893854748603,0.563687150837989
Santa Marta,2022-11-01T00:00:00Z,Tigo,850,0.816470588235294,0.331764705882353
Santa Marta,2022-11-01T00:00:00Z,Movistar,1755,0.680911680911681,0.58974358974359
Santa Marta,2022-11-01T00:00:00Z,ETB,27,0.518518518518518,0.407407407407407
Santa Marta,2022-11-01T00:00:00Z,All providers combined,3935,0.744091486658196,0.524777636594663
Santa Marta,2022-11-01T00:00:00Z,Claro,1303,0.786646201074443,0.565617805065234
Santa Marta,2022-12-01T00:00:00Z,Tigo,712,0.825842696629213,0.332865168539326
Santa Marta,2022-12-01T00:00:00Z,ETB,35,0.542857142857143,0.257142857142857
Santa Marta,2022-12-01T00:00:00Z,All providers combined,3567,0.756658256237735,0.545556490047659
