Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;Device Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
ETB (MVNO);Magdalena, Colombia;;mar-20;63;16;N/A;cellular;median;16;42;8575;6513;8.58;6.51
ETB (MVNO);Meta, Colombia;;mar-20;338;44;N/A;cellular;median;44;28;14251;8449;14.25;8.45
ETB (MVNO);Narino, Colombia;;mar-20;28;15;N/A;cellular;median;15;36;29710;22617;29.71;22.62
ETB (MVNO);North Santander, Colombia;;mar-20;39;18;N/A;cellular;median;18;46;13694;10433;13.69;10.43
ETB (MVNO);Quindio, Colombia;;mar-20;30;9;N/A;cellular;median;9;41;22196;17159;22.20;17.16
ETB (MVNO);Risaralda, Colombia;;mar-20;41;14;N/A;cellular;median;14;45;17040;6939;17.04;6.94
ETB (MVNO);Santander Department, Colombia;;mar-20;157;51;N/A;cellular;median;51;30;20039;11739;20.04;11.74
ETB (MVNO);Sucre, Colombia;;mar-20;126;5;N/A;cellular;median;5;42;15496;4432;15.50;4.43
ETB (MVNO);Tolima, Colombia;;mar-20;24;15;N/A;cellular;median;15;19;23465;16511;23.47;16.51
ETB (MVNO);Valle del Cauca, Colombia;;mar-20;838;219;N/A;cellular;median;219;30;26535;16132;26.54;16.13
ETB (MVNO);Antioquia, Colombia;;Apr 2020;215;73;N/A;cellular;median;73;39;12359;9057;12.36;9.06
ETB (MVNO);Atlantico, Colombia;;Apr 2020;437;118;N/A;cellular;median;118;38;14770;8504;14.77;8.50
ETB (MVNO);Bogota, Colombia;;Apr 2020;4961;1521;N/A;cellular;median;1521;25;15611;8650;15.61;8.65
ETB (MVNO);Bolivar, Colombia;;Apr 2020;125;27;N/A;cellular;median;27;40;22687;12053;22.69;12.05
ETB (MVNO);Boyaca, Colombia;;Apr 2020;47;14;N/A;cellular;median;14;28;15287;9355;15.29;9.36
ETB (MVNO);Caldas, Colombia;;Apr 2020;37;14;N/A;cellular;median;14;45;22391;10764;22.39;10.76
ETB (MVNO);Caquetá, Colombia;;Apr 2020;6;1;N/A;cellular;median;1;26;13028;8545;13.03;8.55
ETB (MVNO);Casanare, Colombia;;Apr 2020;18;4;N/A;cellular;median;4;29;31804;8558;31.80;8.56
ETB (MVNO);Cauca Department, Colombia;;Apr 2020;21;7;N/A;cellular;median;7;28;26357;23892;26.36;23.89
ETB (MVNO);Cesar, Colombia;;Apr 2020;30;10;N/A;cellular;median;10;52;19493;17208;19.49;17.21
ETB (MVNO);Cordoba, Colombia;;Apr 2020;51;10;N/A;cellular;median;10;57;12092;8937;12.09;8.94
ETB (MVNO);Cundinamarca, Colombia;;Apr 2020;634;126;N/A;cellular;median;126;23;15411;7319;15.41;7.32
ETB (MVNO);Huila, Colombia;;Apr 2020;31;7;N/A;cellular;median;7;24;9760;21863;9.76;21.86
ETB (MVNO);La Guajira, Colombia;;Apr 2020;29;4;N/A;cellular;median;4;53;14562;8528;14.56;8.53
ETB (MVNO);Magdalena, Colombia;;Apr 2020;64;14;N/A;cellular;median;14;46;9030;6744;9.03;6.74
ETB (MVNO);Meta, Colombia;;Apr 2020;148;39;N/A;cellular;median;39;31;15976;7740;15.98;7.74
ETB (MVNO);Narino, Colombia;;Apr 2020;61;13;N/A;cellular;median;13;36;31224;20950;31.22;20.95
ETB (MVNO);North Santander, Colombia;;Apr 2020;25;11;N/A;cellular;median;11;29;19508;15135;19.51;15.14
ETB (MVNO);Quindio, Colombia;;Apr 2020;30;16;N/A;cellular;median;16;42;23353;12850;23.35;12.85
ETB (MVNO);Risaralda, Colombia;;Apr 2020;15;8;N/A;cellular;median;8;50;19090;14521;19.09;14.52
ETB (MVNO);Santander Department, Colombia;;Apr 2020;189;53;N/A;cellular;median;53;31;18286;10848;18.29;10.85
ETB (MVNO);Sucre, Colombia;;Apr 2020;46;9;N/A;cellular;median;9;61;13642;6537;13.64;6.54
ETB (MVNO);Tolima, Colombia;;Apr 2020;35;11;N/A;cellular;median;11;21;37521;15454;37.52;15.45
ETB (MVNO);Valle del Cauca, Colombia;;Apr 2020;761;237;N/A;cellular;median;237;30;24659;13807;24.66;13.81
ETB (MVNO);Antioquia, Colombia;;may-20;400;88;N/A;cellular;median;88;44;10051;7147;10.05;7.15
ETB (MVNO);Atlantico, Colombia;;may-20;689;135;N/A;cellular;median;135;38;8922;7892;8.92;7.89
ETB (MVNO);Bogota, Colombia;;may-20;8762;1753;N/A;cellular;median;1753;26;9077;5858;9.08;5.86
ETB (MVNO);Bolivar, Colombia;;may-20;316;43;N/A;cellular;median;43;41;12093;6095;12.09;6.10
ETB (MVNO);Boyaca, Colombia;;may-20;68;10;N/A;cellular;median;10;27;8483;5409;8.48;5.41
ETB (MVNO);Caldas, Colombia;;may-20;132;17;N/A;cellular;median;17;37;13025;9283;13.03;9.28
ETB (MVNO);Caquetá, Colombia;;may-20;6;2;N/A;cellular;median;2;37;4288;1871;4.29;1.87
ETB (MVNO);Casanare, Colombia;;may-20;183;17;N/A;cellular;median;17;30;20049;12479;20.05;12.48
ETB (MVNO);Cauca Department, Colombia;;may-20;190;22;N/A;cellular;median;22;33;6222;11001;6.22;11.00
ETB (MVNO);Cesar, Colombia;;may-20;60;10;N/A;cellular;median;10;54;11904;5279;11.90;5.28
ETB (MVNO);Choco, Colombia;;may-20;6;1;N/A;cellular;median;1;66;34539;15179;34.54;15.18
ETB (MVNO);Cordoba, Colombia;;may-20;84;17;N/A;cellular;median;17;44;11488;9281;11.49;9.28
ETB (MVNO);Cundinamarca, Colombia;;may-20;825;161;N/A;cellular;median;161;26;9324;4610;9.32;4.61
ETB (MVNO);Huila, Colombia;;may-20;93;8;N/A;cellular;median;8;24;4633;6557;4.63;6.56
ETB (MVNO);La Guajira, Colombia;;may-20;69;14;N/A;cellular;median;14;46;17718;8353;17.72;8.35
ETB (MVNO);Magdalena, Colombia;;may-20;80;13;N/A;cellular;median;13;45;7970;3950;7.97;3.95
ETB (MVNO);Meta, Colombia;;may-20;266;46;N/A;cellular;median;46;30;4075;2597;4.08;2.60
ETB (MVNO);Narino, Colombia;;may-20;100;15;N/A;cellular;median;15;35;9394;8727;9.39;8.73
ETB (MVNO);North Santander, Colombia;;may-20;107;20;N/A;cellular;median;20;31;16873;5780;16.87;5.78
ETB (MVNO);Quindio, Colombia;;may-20;99;25;N/A;cellular;median;25;44;15973;9025;15.97;9.03
ETB (MVNO);Risaralda, Colombia;;may-20;41;13;N/A;cellular;median;13;38;2280;1070;2.28;1.07
ETB (MVNO);San Andrés and Providencia, Colombia;;may-20;1;1;N/A;cellular;median;1;162;4966;7088;4.97;7.09
ETB (MVNO);Santander Department, Colombia;;may-20;337;64;N/A;cellular;median;64;33;8622;5707;8.62;5.71
ETB (MVNO);Sucre, Colombia;;may-20;95;10;N/A;cellular;median;10;41;7672;5060;7.67;5.06
ETB (MVNO);Tolima, Colombia;;may-20;134;22;N/A;cellular;median;22;26;15265;7195;15.27;7.20
ETB (MVNO);Valle del Cauca, Colombia;;may-20;1959;322;N/A;cellular;median;322;30;9221;5918;9.22;5.92
ETB (MVNO);Antioquia, Colombia;;jun-20;290;71;N/A;cellular;median;71;40;4997;3140;5.00;3.14
ETB (MVNO);Atlantico, Colombia;;jun-20;596;98;N/A;cellular;median;98;38;4106;3139;4.11;3.14
ETB (MVNO);Bogota, Colombia;;jun-20;6348;1487;N/A;cellular;median;1487;25;6993;4025;6.99;4.03
ETB (MVNO);Bolivar, Colombia;;jun-20;234;31;N/A;cellular;median;31;43;1896;1843;1.90;1.84
ETB (MVNO);Boyaca, Colombia;;jun-20;126;13;N/A;cellular;median;13;24;6383;3339;6.38;3.34
ETB (MVNO);Caldas, Colombia;;jun-20;111;19;N/A;cellular;median;19;38;6167;4209;6.17;4.21
ETB (MVNO);Casanare, Colombia;;jun-20;52;11;N/A;cellular;median;11;31;20555;8920;20.56;8.92
ETB (MVNO);Cauca Department, Colombia;;jun-20;122;19;N/A;cellular;median;19;40;8111;6610;8.11;6.61
ETB (MVNO);Cesar, Colombia;;jun-20;49;13;N/A;cellular;median;13;48;8113;7762;8.11;7.76
ETB (MVNO);Choco, Colombia;;jun-20;2;2;N/A;cellular;median;2;60;14086;2233;14.09;2.23
ETB (MVNO);Cordoba, Colombia;;jun-20;167;15;N/A;cellular;median;15;46;3923;2178;3.92;2.18
ETB (MVNO);Cundinamarca, Colombia;;jun-20;572;125;N/A;cellular;median;125;25;7145;4364;7.15;4.36
ETB (MVNO);Huila, Colombia;;jun-20;71;9;N/A;cellular;median;9;25;3996;3261;4.00;3.26
ETB (MVNO);La Guajira, Colombia;;jun-20;10;4;N/A;cellular;median;4;44;22242;4393;22.24;4.39
ETB (MVNO);Magdalena, Colombia;;jun-20;91;14;N/A;cellular;median;14;40;1766;2479;1.77;2.48
ETB (MVNO);Meta, Colombia;;jun-20;209;35;N/A;cellular;median;35;31;2402;1436;2.40;1.44
ETB (MVNO);Narino, Colombia;;jun-20;113;12;N/A;cellular;median;12;33;14191;11741;14.19;11.74
ETB (MVNO);North Santander, Colombia;;jun-20;56;14;N/A;cellular;median;14;31;7372;4728;7.37;4.73
ETB (MVNO);Quindio, Colombia;;jun-20;57;12;N/A;cellular;median;12;37;9356;7768;9.36;7.77
ETB (MVNO);Risaralda, Colombia;;jun-20;110;14;N/A;cellular;median;14;51;8169;5451;8.17;5.45
ETB (MVNO);Santander Department, Colombia;;jun-20;412;62;N/A;cellular;median;62;32;6698;3838;6.70;3.84
ETB (MVNO);Sucre, Colombia;;jun-20;7;2;N/A;cellular;median;2;42;1382;1502;1.38;1.50
ETB (MVNO);Tolima, Colombia;;jun-20;70;14;N/A;cellular;median;14;22;2586;1330;2.59;1.33
ETB (MVNO);Valle del Cauca, Colombia;;jun-20;1833;300;N/A;cellular;median;300;31;5868;4306;5.87;4.31
ETB (MVNO);Antioquia, Colombia;;jul-20;189;46;N/A;cellular;median;46;40;6364;2773;6.36;2.77
ETB (MVNO);Atlantico, Colombia;;jul-20;376;58;N/A;cellular;median;58;37;4920;3096;4.92;3.10
ETB (MVNO);Bogota, Colombia;;jul-20;3820;1261;N/A;cellular;median;1261;24;8372;5743;8.37;5.74
ETB (MVNO);Bolivar, Colombia;;jul-20;104;13;N/A;cellular;median;13;43;4863;3275;4.86;3.28
ETB (MVNO);Boyaca, Colombia;;jul-20;42;7;N/A;cellular;median;7;30;7827;3854;7.83;3.85
ETB (MVNO);Caldas, Colombia;;jul-20;66;8;N/A;cellular;median;8;37;3838;2485;3.84;2.49
ETB (MVNO);Casanare, Colombia;;jul-20;10;2;N/A;cellular;median;2;33;6050;1837;6.05;1.84
ETB (MVNO);Cauca Department, Colombia;;jul-20;8;6;N/A;cellular;median;6;35;2847;899;2.85;0.90
ETB (MVNO);Cesar, Colombia;;jul-20;6;5;N/A;cellular;median;5;41;8771;7368;8.77;7.37
ETB (MVNO);Choco, Colombia;;jul-20;7;1;N/A;cellular;median;1;72;7954;8220;7.95;8.22
ETB (MVNO);Cordoba, Colombia;;jul-20;35;7;N/A;cellular;median;7;46;5314;1164;5.31;1.16
ETB (MVNO);Cundinamarca, Colombia;;jul-20;363;113;N/A;cellular;median;113;26;7500;4438;7.50;4.44
ETB (MVNO);Huila, Colombia;;jul-20;30;5;N/A;cellular;median;5;20;8483;8272;8.48;8.27
ETB (MVNO);La Guajira, Colombia;;jul-20;6;1;N/A;cellular;median;1;52;18111;14750;18.11;14.75
ETB (MVNO);Magdalena, Colombia;;jul-20;30;10;N/A;cellular;median;10;44;2955;1322;2.96;1.32
ETB (MVNO);Meta, Colombia;;jul-20;113;26;N/A;cellular;median;26;28;3397;2280;3.40;2.28
ETB (MVNO);Narino, Colombia;;jul-20;21;7;N/A;cellular;median;7;38;3508;1487;3.51;1.49
ETB (MVNO);North Santander, Colombia;;jul-20;33;15;N/A;cellular;median;15;33;7839;3950;7.84;3.95
ETB (MVNO);Quindio, Colombia;;jul-20;10;8;N/A;cellular;median;8;28;16793;10970;16.79;10.97
ETB (MVNO);Risaralda, Colombia;;jul-20;27;11;N/A;cellular;median;11;42;9432;7077;9.43;7.08
ETB (MVNO);Santander Department, Colombia;;jul-20;173;48;N/A;cellular;median;48;30;7963;6777;7.96;6.78
ETB (MVNO);Sucre, Colombia;;jul-20;14;1;N/A;cellular;median;1;39;4372;4236;4.37;4.24
ETB (MVNO);Tolima, Colombia;;jul-20;15;9;N/A;cellular;median;9;21;9001;7594;9.00;7.59
ETB (MVNO);Valle del Cauca, Colombia;;jul-20;758;186;N/A;cellular;median;186;30;7911;6231;7.91;6.23
ETB (MVNO);Antioquia, Colombia;;Aug 2020;137;31;N/A;cellular;median;31;42;8814;5697;8.81;5.70
ETB (MVNO);Atlantico, Colombia;;Aug 2020;212;51;N/A;cellular;median;51;38;7640;5512;7.64;5.51
ETB (MVNO);Bogota, Colombia;;Aug 2020;3545;1051;N/A;cellular;median;1051;24;8460;5993;8.46;5.99
ETB (MVNO);Bolivar, Colombia;;Aug 2020;37;11;N/A;cellular;median;11;48;3291;3868;3.29;3.87
ETB (MVNO);Boyaca, Colombia;;Aug 2020;15;5;N/A;cellular;median;5;29;4274;2195;4.27;2.20
ETB (MVNO);Caldas, Colombia;;Aug 2020;105;11;N/A;cellular;median;11;40;5568;4295;5.57;4.30
ETB (MVNO);Casanare, Colombia;;Aug 2020;27;3;N/A;cellular;median;3;36;8406;8407;8.41;8.41
ETB (MVNO);Cauca Department, Colombia;;Aug 2020;6;4;N/A;cellular;median;4;27;9376;9358;9.38;9.36
ETB (MVNO);Cesar, Colombia;;Aug 2020;5;3;N/A;cellular;median;3;38;9252;3423;9.25;3.42
ETB (MVNO);Choco, Colombia;;Aug 2020;3;1;N/A;cellular;median;1;49;8699;9282;8.70;9.28
ETB (MVNO);Cordoba, Colombia;;Aug 2020;14;6;N/A;cellular;median;6;43;6196;4253;6.20;4.25
ETB (MVNO);Cundinamarca, Colombia;;Aug 2020;336;99;N/A;cellular;median;99;25;7571;3849;7.57;3.85
ETB (MVNO);Huila, Colombia;;Aug 2020;36;4;N/A;cellular;median;4;21;7054;7892;7.05;7.89
ETB (MVNO);La Guajira, Colombia;;Aug 2020;3;2;N/A;cellular;median;2;48;6559;17523;6.56;17.52
ETB (MVNO);Magdalena, Colombia;;Aug 2020;42;9;N/A;cellular;median;9;39;1901;1034;1.90;1.03
ETB (MVNO);Meta, Colombia;;Aug 2020;173;23;N/A;cellular;median;23;32;7374;4119;7.37;4.12
ETB (MVNO);Narino, Colombia;;Aug 2020;10;4;N/A;cellular;median;4;41;8013;5876;8.01;5.88
ETB (MVNO);North Santander, Colombia;;Aug 2020;11;5;N/A;cellular;median;5;33;7690;4304;7.69;4.30
ETB (MVNO);Quindio, Colombia;;Aug 2020;16;10;N/A;cellular;median;10;49;8969;9179;8.97;9.18
ETB (MVNO);Risaralda, Colombia;;Aug 2020;8;5;N/A;cellular;median;5;40;8414;5851;8.41;5.85
ETB (MVNO);Santander Department, Colombia;;Aug 2020;133;30;N/A;cellular;median;30;29;7624;5040;7.62;5.04
ETB (MVNO);Sucre, Colombia;;Aug 2020;2;2;N/A;cellular;median;2;40;9277;7864;9.28;7.86
ETB (MVNO);Tolima, Colombia;;Aug 2020;47;8;N/A;cellular;median;8;24;5363;2257;5.36;2.26
ETB (MVNO);Valle del Cauca, Colombia;;Aug 2020;597;140;N/A;cellular;median;140;30;7193;5181;7.19;5.18
ETB (MVNO);Antioquia, Colombia;;sep-20;97;37;N/A;cellular;median;37;45;6913;5457;6.91;5.46
ETB (MVNO);Atlantico, Colombia;;sep-20;181;40;N/A;cellular;median;40;36;6824;4329;6.82;4.33
ETB (MVNO);Bogota, Colombia;;sep-20;2687;878;N/A;cellular;median;878;25;8886;6619;8.89;6.62
ETB (MVNO);Bolivar, Colombia;;sep-20;47;12;N/A;cellular;median;12;44;7082;4044;7.08;4.04
ETB (MVNO);Boyaca, Colombia;;sep-20;28;10;N/A;cellular;median;10;27;6165;2860;6.17;2.86
ETB (MVNO);Caldas, Colombia;;sep-20;80;7;N/A;cellular;median;7;41;4838;1714;4.84;1.71
ETB (MVNO);Casanare, Colombia;;sep-20;11;4;N/A;cellular;median;4;52;3144;843;3.14;0.84
ETB (MVNO);Cauca Department, Colombia;;sep-20;10;6;N/A;cellular;median;6;31;18813;10417;18.81;10.42
ETB (MVNO);Cesar, Colombia;;sep-20;13;6;N/A;cellular;median;6;41;16544;8635;16.54;8.64
ETB (MVNO);Choco, Colombia;;sep-20;1;1;N/A;cellular;median;1;50;8356;9446;8.36;9.45
ETB (MVNO);Cordoba, Colombia;;sep-20;21;5;N/A;cellular;median;5;48;899;1343;0.90;1.34
ETB (MVNO);Cundinamarca, Colombia;;sep-20;229;89;N/A;cellular;median;89;27;7671;4335;7.67;4.34
ETB (MVNO);Huila, Colombia;;sep-20;76;6;N/A;cellular;median;6;24;5915;3995;5.92;4.00
ETB (MVNO);La Guajira, Colombia;;sep-20;9;3;N/A;cellular;median;3;43;4501;4171;4.50;4.17
ETB (MVNO);Magdalena, Colombia;;sep-20;29;5;N/A;cellular;median;5;43;4979;4695;4.98;4.70
ETB (MVNO);Meta, Colombia;;sep-20;82;19;N/A;cellular;median;19;33;6712;4108;6.71;4.11
ETB (MVNO);Narino, Colombia;;sep-20;47;5;N/A;cellular;median;5;36;8301;7572;8.30;7.57
ETB (MVNO);North Santander, Colombia;;sep-20;26;11;N/A;cellular;median;11;29;9047;8097;9.05;8.10
ETB (MVNO);Quindio, Colombia;;sep-20;21;6;N/A;cellular;median;6;47;5642;5385;5.64;5.39
ETB (MVNO);Risaralda, Colombia;;sep-20;10;4;N/A;cellular;median;4;44;6764;7061;6.76;7.06
ETB (MVNO);Santander Department, Colombia;;sep-20;92;27;N/A;cellular;median;27;32;6928;6158;6.93;6.16
ETB (MVNO);Sucre, Colombia;;sep-20;10;3;N/A;cellular;median;3;47;6143;4201;6.14;4.20
ETB (MVNO);Tolima, Colombia;;sep-20;26;13;N/A;cellular;median;13;21;8554;1884;8.55;1.88
ETB (MVNO);Valle del Cauca, Colombia;;sep-20;501;111;N/A;cellular;median;111;29;8431;7973;8.43;7.97
ETB (MVNO);Antioquia, Colombia;;oct-20;78;30;N/A;cellular;median;30;37;6775;5434;6.78;5.43
ETB (MVNO);Atlantico, Colombia;;oct-20;131;51;N/A;cellular;median;51;37;7039;6659;7.04;6.66
ETB (MVNO);Bogota, Colombia;;oct-20;2342;814;N/A;cellular;median;814;25;8615;6546;8.62;6.55
ETB (MVNO);Bolivar, Colombia;;oct-20;73;12;N/A;cellular;median;12;44;7228;5311;7.23;5.31
ETB (MVNO);Boyaca, Colombia;;oct-20;107;12;N/A;cellular;median;12;31;7464;4199;7.46;4.20
ETB (MVNO);Caldas, Colombia;;oct-20;22;9;N/A;cellular;median;9;32;9415;9412;9.42;9.41
ETB (MVNO);Casanare, Colombia;;oct-20;8;3;N/A;cellular;median;3;37;4783;1144;4.78;1.14
ETB (MVNO);Cauca Department, Colombia;;oct-20;10;6;N/A;cellular;median;6;52;7565;2101;7.57;2.10
ETB (MVNO);Cesar, Colombia;;oct-20;14;4;N/A;cellular;median;4;39;15669;8533;15.67;8.53
ETB (MVNO);Cordoba, Colombia;;oct-20;24;5;N/A;cellular;median;5;57;6287;7249;6.29;7.25
ETB (MVNO);Cundinamarca, Colombia;;oct-20;236;89;N/A;cellular;median;89;29;6892;4508;6.89;4.51
ETB (MVNO);Huila, Colombia;;oct-20;49;3;N/A;cellular;median;3;23;4968;5754;4.97;5.75
ETB (MVNO);La Guajira, Colombia;;oct-20;1;1;N/A;cellular;median;1;39;50009;6895;50.01;6.90
ETB (MVNO);Magdalena, Colombia;;oct-20;32;10;N/A;cellular;median;10;45;3875;2956;3.88;2.96
ETB (MVNO);Meta, Colombia;;oct-20;107;22;N/A;cellular;median;22;32;8079;2616;8.08;2.62
ETB (MVNO);Narino, Colombia;;oct-20;43;8;N/A;cellular;median;8;35;9233;8928;9.23;8.93
ETB (MVNO);North Santander, Colombia;;oct-20;21;6;N/A;cellular;median;6;31;6948;4335;6.95;4.34
ETB (MVNO);Quindio, Colombia;;oct-20;10;7;N/A;cellular;median;7;51;14978;7775;14.98;7.78
ETB (MVNO);Risaralda, Colombia;;oct-20;13;7;N/A;cellular;median;7;46;8469;5770;8.47;5.77
ETB (MVNO);San Andrés and Providencia, Colombia;;oct-20;1;1;N/A;cellular;median;1;250;5567;908;5.57;0.91
ETB (MVNO);Santander Department, Colombia;;oct-20;103;24;N/A;cellular;median;24;36;8442;3665;8.44;3.67
ETB (MVNO);Sucre, Colombia;;oct-20;4;2;N/A;cellular;median;2;69;8496;2847;8.50;2.85
ETB (MVNO);Tolima, Colombia;;oct-20;21;12;N/A;cellular;median;12;31;6648;1232;6.65;1.23
ETB (MVNO);Valle del Cauca, Colombia;;oct-20;336;109;N/A;cellular;median;109;30;8904;7838;8.90;7.84
ETB (MVNO);Antioquia, Colombia;;nov-20;108;30;N/A;cellular;median;30;46;8645;7195;8.65;7.20
ETB (MVNO);Atlantico, Colombia;;nov-20;88;36;N/A;cellular;median;36;37;6187;6394;6.19;6.39
ETB (MVNO);Bogota, Colombia;;nov-20;1941;746;N/A;cellular;median;746;25;8618;6837;8.62;6.84
ETB (MVNO);Bolivar, Colombia;;nov-20;61;11;N/A;cellular;median;11;38;6995;7884;7.00;7.88
ETB (MVNO);Boyaca, Colombia;;nov-20;28;10;N/A;cellular;median;10;31;7858;1927;7.86;1.93
ETB (MVNO);Caldas, Colombia;;nov-20;22;9;N/A;cellular;median;9;45;9300;8499;9.30;8.50
ETB (MVNO);Casanare, Colombia;;nov-20;8;2;N/A;cellular;median;2;32;8640;5002;8.64;5.00
ETB (MVNO);Cauca Department, Colombia;;nov-20;34;16;N/A;cellular;median;16;30;16570;5245;16.57;5.25
ETB (MVNO);Cesar, Colombia;;nov-20;27;4;N/A;cellular;median;4;42;11914;7145;11.91;7.15
ETB (MVNO);Cordoba, Colombia;;nov-20;12;5;N/A;cellular;median;5;44;6992;9138;6.99;9.14
ETB (MVNO);Cundinamarca, Colombia;;nov-20;155;70;N/A;cellular;median;70;28;6856;4905;6.86;4.91
ETB (MVNO);La Guajira, Colombia;;nov-20;2;1;N/A;cellular;median;1;40;16479;6492;16.48;6.49
ETB (MVNO);Magdalena, Colombia;;nov-20;39;10;N/A;cellular;median;10;40;5223;6273;5.22;6.27
ETB (MVNO);Meta, Colombia;;nov-20;56;15;N/A;cellular;median;15;30;8853;6140;8.85;6.14
ETB (MVNO);Narino, Colombia;;nov-20;28;10;N/A;cellular;median;10;33;9006;9236;9.01;9.24
ETB (MVNO);North Santander, Colombia;;nov-20;39;10;N/A;cellular;median;10;33;5076;4033;5.08;4.03
ETB (MVNO);Quindio, Colombia;;nov-20;9;7;N/A;cellular;median;7;56;8223;1196;8.22;1.20
ETB (MVNO);Risaralda, Colombia;;nov-20;15;6;N/A;cellular;median;6;48;7947;4141;7.95;4.14
ETB (MVNO);Santander Department, Colombia;;nov-20;91;17;N/A;cellular;median;17;31;7477;4101;7.48;4.10
ETB (MVNO);Sucre, Colombia;;nov-20;5;2;N/A;cellular;median;2;450;4792;7025;4.79;7.03
ETB (MVNO);Tolima, Colombia;;nov-20;72;8;N/A;cellular;median;8;26;17873;3822;17.87;3.82
ETB (MVNO);Valle del Cauca, Colombia;;nov-20;240;94;N/A;cellular;median;94;30;9054;8690;9.05;8.69
ETB (MVNO);Antioquia, Colombia;;Dec 2020;67;30;N/A;cellular;median;30;50;6767;5650;6.77;5.65
ETB (MVNO);Atlantico, Colombia;;Dec 2020;99;40;N/A;cellular;median;40;35;6953;6411;6.95;6.41
ETB (MVNO);Bogota, Colombia;;Dec 2020;1612;546;N/A;cellular;median;546;25;8777;7098;8.78;7.10
ETB (MVNO);Bolivar, Colombia;;Dec 2020;110;10;N/A;cellular;median;10;43;8819;5512;8.82;5.51
ETB (MVNO);Boyaca, Colombia;;Dec 2020;19;8;N/A;cellular;median;8;28;6550;4724;6.55;4.72
ETB (MVNO);Caldas, Colombia;;Dec 2020;26;6;N/A;cellular;median;6;50;9090;8217;9.09;8.22
ETB (MVNO);Casanare, Colombia;;Dec 2020;5;2;N/A;cellular;median;2;36;21041;5628;21.04;5.63
ETB (MVNO);Cauca Department, Colombia;;Dec 2020;17;8;N/A;cellular;median;8;29;26845;10941;26.85;10.94
ETB (MVNO);Cesar, Colombia;;Dec 2020;9;5;N/A;cellular;median;5;39;7879;6915;7.88;6.92
ETB (MVNO);Cordoba, Colombia;;Dec 2020;13;6;N/A;cellular;median;6;43;6765;7818;6.77;7.82
ETB (MVNO);Cundinamarca, Colombia;;Dec 2020;127;73;N/A;cellular;median;73;30;8070;5848;8.07;5.85
ETB (MVNO);Huila, Colombia;;Dec 2020;9;4;N/A;cellular;median;4;23;7727;8417;7.73;8.42
ETB (MVNO);La Guajira, Colombia;;Dec 2020;3;3;N/A;cellular;median;3;50;8990;7549;8.99;7.55
ETB (MVNO);Magdalena, Colombia;;Dec 2020;48;11;N/A;cellular;median;11;46;4485;4681;4.49;4.68
ETB (MVNO);Meta, Colombia;;Dec 2020;51;16;N/A;cellular;median;16;28;7962;6571;7.96;6.57
ETB (MVNO);Narino, Colombia;;Dec 2020;10;5;N/A;cellular;median;5;36;9106;9386;9.11;9.39
ETB (MVNO);North Santander, Colombia;;Dec 2020;13;9;N/A;cellular;median;9;28;7324;3585;7.32;3.59
ETB (MVNO);Quindio, Colombia;;Dec 2020;15;9;N/A;cellular;median;9;48;7898;3315;7.90;3.32
ETB (MVNO);Risaralda, Colombia;;Dec 2020;20;9;N/A;cellular;median;9;58;4772;885;4.77;0.89
ETB (MVNO);Santander Department, Colombia;;Dec 2020;41;16;N/A;cellular;median;16;30;8030;6304;8.03;6.30
ETB (MVNO);Sucre, Colombia;;Dec 2020;3;2;N/A;cellular;median;2;58;4985;1884;4.99;1.88
ETB (MVNO);Tolima, Colombia;;Dec 2020;43;15;N/A;cellular;median;15;32;6081;2092;6.08;2.09
ETB (MVNO);Valle del Cauca, Colombia;;Dec 2020;243;71;N/A;cellular;median;71;31;8871;7197;8.87;7.20
ETB (MVNO);Antioquia, Colombia;;Jan 2021;166;35;N/A;cellular;median;35;38;7613;6285;7.61;6.29
ETB (MVNO);Atlantico, Colombia;;Jan 2021;105;34;N/A;cellular;median;34;37;7091;5032;7.09;5.03
ETB (MVNO);Bogota, Colombia;;Jan 2021;1473;588;N/A;cellular;median;588;24;8768;7343;8.77;7.34
ETB (MVNO);Bolivar, Colombia;;Jan 2021;34;12;N/A;cellular;median;12;41;8717;6983;8.72;6.98
ETB (MVNO);Boyaca, Colombia;;Jan 2021;10;7;N/A;cellular;median;7;27;8642;8643;8.64;8.64
ETB (MVNO);Caldas, Colombia;;Jan 2021;12;3;N/A;cellular;median;3;41;9006;2797;9.01;2.80
ETB (MVNO);Casanare, Colombia;;Jan 2021;3;1;N/A;cellular;median;1;38;7472;5721;7.47;5.72
ETB (MVNO);Cauca Department, Colombia;;Jan 2021;17;9;N/A;cellular;median;9;32;8472;3829;8.47;3.83
ETB (MVNO);Cesar, Colombia;;Jan 2021;14;2;N/A;cellular;median;2;44;15663;5499;15.66;5.50
ETB (MVNO);Cordoba, Colombia;;Jan 2021;11;6;N/A;cellular;median;6;135;2887;3780;2.89;3.78
ETB (MVNO);Cundinamarca, Colombia;;Jan 2021;159;54;N/A;cellular;median;54;27;7416;5989;7.42;5.99
ETB (MVNO);Huila, Colombia;;Jan 2021;2;2;N/A;cellular;median;2;21;6627;12744;6.63;12.74
ETB (MVNO);La Guajira, Colombia;;Jan 2021;5;2;N/A;cellular;median;2;37;13556;7140;13.56;7.14
