Provider;Location;Device;Aggregate Date;Test Count;Sample Count;Platform;Technology Type;Metric Type;Device Count;Minimum Latency;Download Speed;Upload Speed;Download Speed Mbps;Upload Speed Mbps
Tigo;Bogota, Colombia;;Dec 2021;11609;3464;N/A;cellular;median;3464;26;20651;13282;20.65;13.28
Tigo;Bolivar, Colombia;;Dec 2021;678;322;N/A;cellular;median;322;27;14548;12994;14.55;12.99
Tigo;Boyaca, Colombia;;Dec 2021;533;195;N/A;cellular;median;195;32;16829;12028;16.83;12.03
Tigo;Caldas, Colombia;;Dec 2021;419;202;N/A;cellular;median;202;39;11748;9807;11.75;9.81
Tigo;Caquetá, Colombia;;Dec 2021;22;8;N/A;cellular;median;8;29;47475;27949;47.48;27.95
Tigo;Casanare, Colombia;;Dec 2021;205;52;N/A;cellular;median;52;36;20001;11682;20.00;11.68
Tigo;Cauca Department, Colombia;;Dec 2021;321;129;N/A;cellular;median;129;37;12390;10926;12.39;10.93
Tigo;Cesar, Colombia;;Dec 2021;267;114;N/A;cellular;median;114;35;16581;9674;16.58;9.67
Tigo;Choco, Colombia;;Dec 2021;62;6;N/A;cellular;median;6;41;6057;11545;6.06;11.55
Tigo;Cordoba, Colombia;;Dec 2021;410;204;N/A;cellular;median;204;31;14079;11089;14.08;11.09
Tigo;Cundinamarca, Colombia;;Dec 2021;2098;838;N/A;cellular;median;838;26;13004;9190;13.00;9.19
Tigo;Huila, Colombia;;Dec 2021;145;63;N/A;cellular;median;63;34;16652;9555;16.65;9.56
Tigo;La Guajira, Colombia;;Dec 2021;211;113;N/A;cellular;median;113;31;9075;10523;9.08;10.52
Tigo;Magdalena, Colombia;;Dec 2021;531;209;N/A;cellular;median;209;27;17622;13421;17.62;13.42
Tigo;Meta, Colombia;;Dec 2021;219;115;N/A;cellular;median;115;33;19000;8302;19.00;8.30
Tigo;Narino, Colombia;;Dec 2021;211;74;N/A;cellular;median;74;43;18771;12265;18.77;12.27
Tigo;North Santander, Colombia;;Dec 2021;463;149;N/A;cellular;median;149;51;22555;9777;22.56;9.78
Tigo;Putumayo, Colombia;;Dec 2021;4;3;N/A;cellular;median;3;35;28920;3445;28.92;3.45
Tigo;Quindio, Colombia;;Dec 2021;402;169;N/A;cellular;median;169;41;15597;10435;15.60;10.44
Tigo;Risaralda, Colombia;;Dec 2021;567;231;N/A;cellular;median;231;40;12781;8388;12.78;8.39
Tigo;San Andrés and Providencia, Colombia;;Dec 2021;292;86;N/A;cellular;median;86;73;4197;4360;4.20;4.36
Tigo;Santander Department, Colombia;;Dec 2021;1067;425;N/A;cellular;median;425;54;17105;10276;17.11;10.28
Tigo;Sucre, Colombia;;Dec 2021;298;127;N/A;cellular;median;127;31;9345;9311;9.35;9.31
Tigo;Tolima, Colombia;;Dec 2021;455;213;N/A;cellular;median;213;33;15670;9837;15.67;9.84
Tigo;Valle del Cauca, Colombia;;Dec 2021;2033;697;N/A;cellular;median;697;39;26498;14162;26.50;14.16
Tigo;Guaviare, Colombia;;Dec 2021;8;1;N/A;cellular;median;1;25;31125;10931;31.13;10.93
Tigo;Amazonas, Colombia;;Jan 2022;3;2;N/A;cellular;median;2;340;1901;2148;1.90;2.15
Tigo;Antioquia, Colombia;;Jan 2022;5230;2224;N/A;cellular;median;2224;28;13281;11415;13.28;11.42
Tigo;Arauca, Colombia;;Jan 2022;57;19;N/A;cellular;median;19;54;18607;16269;18.61;16.27
Tigo;Atlantico, Colombia;;Jan 2022;2882;1329;N/A;cellular;median;1329;26;11839;12407;11.84;12.41
Tigo;Bogota, Colombia;;Jan 2022;12212;3508;N/A;cellular;median;3508;26;20166;13111;20.17;13.11
Tigo;Bolivar, Colombia;;Jan 2022;688;315;N/A;cellular;median;315;27;13766;12939;13.77;12.94
Tigo;Boyaca, Colombia;;Jan 2022;526;196;N/A;cellular;median;196;34;14169;10412;14.17;10.41
Tigo;Caldas, Colombia;;Jan 2022;489;181;N/A;cellular;median;181;40;12795;9955;12.80;9.96
Tigo;Caquetá, Colombia;;Jan 2022;14;6;N/A;cellular;median;6;34;43166;10122;43.17;10.12
Tigo;Casanare, Colombia;;Jan 2022;192;50;N/A;cellular;median;50;36;17800;15340;17.80;15.34
Tigo;Cauca Department, Colombia;;Jan 2022;307;118;N/A;cellular;median;118;37;18583;11055;18.58;11.06
Tigo;Cesar, Colombia;;Jan 2022;235;121;N/A;cellular;median;121;40;13436;10913;13.44;10.91
Tigo;Choco, Colombia;;Jan 2022;19;9;N/A;cellular;median;9;87;6684;8073;6.68;8.07
Tigo;Cordoba, Colombia;;Jan 2022;455;209;N/A;cellular;median;209;36;10684;10714;10.68;10.71
Tigo;Cundinamarca, Colombia;;Jan 2022;2121;819;N/A;cellular;median;819;26;12077;8679;12.08;8.68
Tigo;Huila, Colombia;;Jan 2022;174;60;N/A;cellular;median;60;38;23544;10793;23.54;10.79
Tigo;La Guajira, Colombia;;Jan 2022;246;107;N/A;cellular;median;107;30;8833;12014;8.83;12.01
Tigo;Magdalena, Colombia;;Jan 2022;717;234;N/A;cellular;median;234;27;12792;12860;12.79;12.86
Tigo;Meta, Colombia;;Jan 2022;364;108;N/A;cellular;median;108;32;20566;12168;20.57;12.17
Tigo;Narino, Colombia;;Jan 2022;235;84;N/A;cellular;median;84;44;18863;13458;18.86;13.46
Tigo;North Santander, Colombia;;Jan 2022;319;145;N/A;cellular;median;145;55;16798;12044;16.80;12.04
Tigo;Putumayo, Colombia;;Jan 2022;8;4;N/A;cellular;median;4;40;36047;8494;36.05;8.49
Tigo;Quindio, Colombia;;Jan 2022;454;146;N/A;cellular;median;146;43;14352;10659;14.35;10.66
Tigo;Risaralda, Colombia;;Jan 2022;505;198;N/A;cellular;median;198;40;13698;10820;13.70;10.82
Tigo;San Andrés and Providencia, Colombia;;Jan 2022;335;81;N/A;cellular;median;81;71;3729;2261;3.73;2.26
Tigo;Santander Department, Colombia;;Jan 2022;1433;444;N/A;cellular;median;444;53;16224;11140;16.22;11.14
Tigo;Sucre, Colombia;;Jan 2022;271;132;N/A;cellular;median;132;31;8196;10451;8.20;10.45
Tigo;Tolima, Colombia;;Jan 2022;664;262;N/A;cellular;median;262;32;10875;8899;10.88;8.90
Tigo;Valle del Cauca, Colombia;;Jan 2022;1502;630;N/A;cellular;median;630;36;25620;14427;25.62;14.43
Tigo;Vichada, Colombia;;Jan 2022;4;1;N/A;cellular;median;1;659;14638;6241;14.64;6.24
Tigo;Guaviare, Colombia;;Jan 2022;20;6;N/A;cellular;median;6;324;16350;7196;16.35;7.20
Tigo;Amazonas, Colombia;;feb-22;2;1;N/A;cellular;median;1;641;11608;150;11.61;0.15
Tigo;Antioquia, Colombia;;feb-22;5281;2320;N/A;cellular;median;2320;28;13521;11340;13.52;11.34
Tigo;Arauca, Colombia;;feb-22;42;19;N/A;cellular;median;19;62;9674;9860;9.67;9.86
Tigo;Atlantico, Colombia;;feb-22;3068;1338;N/A;cellular;median;1338;26;12034;13062;12.03;13.06
Tigo;Bogota, Colombia;;feb-22;10649;3693;N/A;cellular;median;3693;26;19175;12559;19.18;12.56
Tigo;Bolivar, Colombia;;feb-22;617;290;N/A;cellular;median;290;28;14238;13140;14.24;13.14
Tigo;Boyaca, Colombia;;feb-22;349;142;N/A;cellular;median;142;31;16876;11863;16.88;11.86
Tigo;Caldas, Colombia;;feb-22;492;148;N/A;cellular;median;148;40;12508;10584;12.51;10.58
Tigo;Caquetá, Colombia;;feb-22;20;7;N/A;cellular;median;7;61;27342;4118;27.34;4.12
Tigo;Casanare, Colombia;;feb-22;195;47;N/A;cellular;median;47;33;16659;11910;16.66;11.91
Tigo;Cauca Department, Colombia;;feb-22;275;117;N/A;cellular;median;117;35;15376;9344;15.38;9.34
Tigo;Cesar, Colombia;;feb-22;344;99;N/A;cellular;median;99;37;16781;11286;16.78;11.29
Tigo;Choco, Colombia;;feb-22;25;9;N/A;cellular;median;9;63;4266;1069;4.27;1.07
Tigo;Cordoba, Colombia;;feb-22;383;171;N/A;cellular;median;171;37;13408;12061;13.41;12.06
Tigo;Cundinamarca, Colombia;;feb-22;1670;721;N/A;cellular;median;721;24;14677;10025;14.68;10.03
Tigo;Huila, Colombia;;feb-22;231;56;N/A;cellular;median;56;36;28975;12640;28.98;12.64
Tigo;La Guajira, Colombia;;feb-22;313;108;N/A;cellular;median;108;33;9201;10829;9.20;10.83
Tigo;Magdalena, Colombia;;feb-22;645;217;N/A;cellular;median;217;27;14110;13655;14.11;13.66
Tigo;Meta, Colombia;;feb-22;326;112;N/A;cellular;median;112;32;21454;12545;21.45;12.55
Tigo;Narino, Colombia;;feb-22;349;96;N/A;cellular;median;96;41;21303;10991;21.30;10.99
Tigo;North Santander, Colombia;;feb-22;690;150;N/A;cellular;median;150;52;15865;11728;15.87;11.73
Tigo;Putumayo, Colombia;;feb-22;14;6;N/A;cellular;median;6;70;10920;2328;10.92;2.33
Tigo;Quindio, Colombia;;feb-22;517;128;N/A;cellular;median;128;39;14706;10095;14.71;10.10
Tigo;Risaralda, Colombia;;feb-22;502;198;N/A;cellular;median;198;40;12461;11150;12.46;11.15
Tigo;San Andrés and Providencia, Colombia;;feb-22;258;76;N/A;cellular;median;76;67;3659;3401;3.66;3.40
Tigo;Santander Department, Colombia;;feb-22;1309;359;N/A;cellular;median;359;56;18949;12770;18.95;12.77
Tigo;Sucre, Colombia;;feb-22;209;110;N/A;cellular;median;110;29;12509;11736;12.51;11.74
Tigo;Tolima, Colombia;;feb-22;364;138;N/A;cellular;median;138;34;14983;9231;14.98;9.23
Tigo;Valle del Cauca, Colombia;;feb-22;1664;652;N/A;cellular;median;652;33;26063;13827;26.06;13.83
Tigo;Vichada, Colombia;;feb-22;15;4;N/A;cellular;median;4;634;2970;851;2.97;0.85
Tigo;Guaviare, Colombia;;feb-22;21;9;N/A;cellular;median;9;23;27859;13483;27.86;13.48
Tigo;Amazonas, Colombia;;mar-22;5;3;N/A;cellular;median;3;639;3689;1374;3.69;1.37
Tigo;Antioquia, Colombia;;mar-22;5734;2329;N/A;cellular;median;2329;29;11613;10696;11.61;10.70
Tigo;Arauca, Colombia;;mar-22;45;19;N/A;cellular;median;19;68;13514;9159;13.51;9.16
Tigo;Atlantico, Colombia;;mar-22;3058;1421;N/A;cellular;median;1421;28;10232;11855;10.23;11.86
Tigo;Bogota, Colombia;;mar-22;10082;3980;N/A;cellular;median;3980;27;18429;12443;18.43;12.44
Tigo;Bolivar, Colombia;;mar-22;925;368;N/A;cellular;median;368;29;11474;10995;11.47;11.00
Tigo;Boyaca, Colombia;;mar-22;459;165;N/A;cellular;median;165;34;16990;10764;16.99;10.76
Tigo;Caldas, Colombia;;mar-22;476;185;N/A;cellular;median;185;45;8940;7971;8.94;7.97
Tigo;Caquetá, Colombia;;mar-22;11;7;N/A;cellular;median;7;42;3420;1225;3.42;1.23
Tigo;Casanare, Colombia;;mar-22;148;46;N/A;cellular;median;46;39;18568;11932;18.57;11.93
Tigo;Cauca Department, Colombia;;mar-22;242;105;N/A;cellular;median;105;38;15402;10613;15.40;10.61
Tigo;Cesar, Colombia;;mar-22;384;128;N/A;cellular;median;128;35;13842;10619;13.84;10.62
Tigo;Choco, Colombia;;mar-22;25;6;N/A;cellular;median;6;418;6185;2136;6.19;2.14
Tigo;Cordoba, Colombia;;mar-22;468;213;N/A;cellular;median;213;33;11670;11794;11.67;11.79
Tigo;Cundinamarca, Colombia;;mar-22;1982;796;N/A;cellular;median;796;27;12522;9134;12.52;9.13
Tigo;Huila, Colombia;;mar-22;262;74;N/A;cellular;median;74;37;26060;10362;26.06;10.36
Tigo;La Guajira, Colombia;;mar-22;567;131;N/A;cellular;median;131;33;9057;10789;9.06;10.79
Tigo;Magdalena, Colombia;;mar-22;554;210;N/A;cellular;median;210;28;12689;12390;12.69;12.39
Tigo;Meta, Colombia;;mar-22;412;111;N/A;cellular;median;111;34;18668;10119;18.67;10.12
Tigo;Narino, Colombia;;mar-22;245;93;N/A;cellular;median;93;47;18747;12751;18.75;12.75
Tigo;North Santander, Colombia;;mar-22;552;162;N/A;cellular;median;162;55;14387;10283;14.39;10.28
Tigo;Putumayo, Colombia;;mar-22;6;5;N/A;cellular;median;5;41;30420;4113;30.42;4.11
Tigo;Quindio, Colombia;;mar-22;358;134;N/A;cellular;median;134;42;12431;10983;12.43;10.98
Tigo;Risaralda, Colombia;;mar-22;576;215;N/A;cellular;median;215;44;10594;9941;10.59;9.94
Tigo;San Andrés and Providencia, Colombia;;mar-22;181;52;N/A;cellular;median;52;67;3924;2691;3.92;2.69
Tigo;Santander Department, Colombia;;mar-22;1578;367;N/A;cellular;median;367;57;17019;11992;17.02;11.99
Tigo;Sucre, Colombia;;mar-22;485;120;N/A;cellular;median;120;49;12677;10711;12.68;10.71
Tigo;Tolima, Colombia;;mar-22;505;187;N/A;cellular;median;187;37;16338;11007;16.34;11.01
Tigo;Valle del Cauca, Colombia;;mar-22;1869;668;N/A;cellular;median;668;37;22535;12468;22.54;12.47
Tigo;Vichada, Colombia;;mar-22;4;3;N/A;cellular;median;3;684;2637;274;2.64;0.27
Tigo;Guaviare, Colombia;;mar-22;13;5;N/A;cellular;median;5;30;23168;13419;23.17;13.42
Tigo;Vaupes, Colombia;;Apr 2022;;;N/A;cellular;median;;;;;;
Tigo;Amazonas, Colombia;;Apr 2022;50;8;N/A;cellular;median;8;699;702;1653;0.70;1.65
Tigo;Antioquia, Colombia;;Apr 2022;6675;2563;N/A;cellular;median;2563;28;9979;9552;9.98;9.55
Tigo;Arauca, Colombia;;Apr 2022;65;18;N/A;cellular;median;18;66;7840;9360;7.84;9.36
Tigo;Atlantico, Colombia;;Apr 2022;3456;1391;N/A;cellular;median;1391;27;9463;11647;9.46;11.65
Tigo;Bogota, Colombia;;Apr 2022;10279;3750;N/A;cellular;median;3750;27;16856;13205;16.86;13.21
Tigo;Bolivar, Colombia;;Apr 2022;773;357;N/A;cellular;median;357;28;10665;11859;10.67;11.86
Tigo;Boyaca, Colombia;;Apr 2022;618;192;N/A;cellular;median;192;37;11558;8762;11.56;8.76
Tigo;Caldas, Colombia;;Apr 2022;461;208;N/A;cellular;median;208;49;8794;9201;8.79;9.20
Tigo;Caquetá, Colombia;;Apr 2022;17;8;N/A;cellular;median;8;42;41424;21177;41.42;21.18
Tigo;Casanare, Colombia;;Apr 2022;188;43;N/A;cellular;median;43;36;12593;10035;12.59;10.04
Tigo;Cauca Department, Colombia;;Apr 2022;474;112;N/A;cellular;median;112;39;14533;10272;14.53;10.27
Tigo;Cesar, Colombia;;Apr 2022;225;109;N/A;cellular;median;109;32;16693;12125;16.69;12.13
Tigo;Choco, Colombia;;Apr 2022;57;13;N/A;cellular;median;13;62;1391;1695;1.39;1.70
Tigo;Cordoba, Colombia;;Apr 2022;552;208;N/A;cellular;median;208;44;8484;9488;8.48;9.49
Tigo;Cundinamarca, Colombia;;Apr 2022;1902;796;N/A;cellular;median;796;27;9815;9692;9.82;9.69
Tigo;Guainia, Colombia;;Apr 2022;6;2;N/A;cellular;median;2;826;9402;3859;9.40;3.86
Tigo;Huila, Colombia;;Apr 2022;258;86;N/A;cellular;median;86;34;27354;12856;27.35;12.86
Tigo;La Guajira, Colombia;;Apr 2022;243;106;N/A;cellular;median;106;32;7472;11388;7.47;11.39
Tigo;Magdalena, Colombia;;Apr 2022;547;217;N/A;cellular;median;217;28;10946;12577;10.95;12.58
Tigo;Meta, Colombia;;Apr 2022;338;135;N/A;cellular;median;135;36;17565;10524;17.57;10.52
Tigo;Narino, Colombia;;Apr 2022;189;77;N/A;cellular;median;77;54;17181;16368;17.18;16.37
Tigo;North Santander, Colombia;;Apr 2022;521;181;N/A;cellular;median;181;57;12567;10424;12.57;10.42
Tigo;Putumayo, Colombia;;Apr 2022;9;3;N/A;cellular;median;3;45;43124;10784;43.12;10.78
Tigo;Quindio, Colombia;;Apr 2022;475;154;N/A;cellular;median;154;49;11976;10376;11.98;10.38
Tigo;Risaralda, Colombia;;Apr 2022;598;229;N/A;cellular;median;229;48;10332;9412;10.33;9.41
Tigo;San Andrés and Providencia, Colombia;;Apr 2022;244;58;N/A;cellular;median;58;70;2427;3820;2.43;3.82
Tigo;Santander Department, Colombia;;Apr 2022;1698;407;N/A;cellular;median;407;62;12950;11786;12.95;11.79
Tigo;Sucre, Colombia;;Apr 2022;393;127;N/A;cellular;median;127;55;10560;10742;10.56;10.74
Tigo;Tolima, Colombia;;Apr 2022;598;235;N/A;cellular;median;235;37;9698;8106;9.70;8.11
Tigo;Valle del Cauca, Colombia;;Apr 2022;1988;695;N/A;cellular;median;695;35;21390;13415;21.39;13.42
Tigo;Vichada, Colombia;;Apr 2022;2;1;N/A;cellular;median;1;639;2083;1086;2.08;1.09
Tigo;Guaviare, Colombia;;Apr 2022;35;5;N/A;cellular;median;5;38;22772;6598;22.77;6.60
Tigo;Amazonas, Colombia;;may-22;52;10;N/A;cellular;median;10;777;614;1045;0.61;1.05
Tigo;Antioquia, Colombia;;may-22;7052;2454;N/A;cellular;median;2454;27;9757;10619;9.76;10.62
Tigo;Arauca, Colombia;;may-22;27;15;N/A;cellular;median;15;68;8487;15103;8.49;15.10
Tigo;Atlantico, Colombia;;may-22;3171;1344;N/A;cellular;median;1344;29;9533;12137;9.53;12.14
Tigo;Bogota, Colombia;;may-22;9702;3733;N/A;cellular;median;3733;26;18468;14050;18.47;14.05
Tigo;Bolivar, Colombia;;may-22;695;312;N/A;cellular;median;312;28;10037;11647;10.04;11.65
Tigo;Boyaca, Colombia;;may-22;395;157;N/A;cellular;median;157;30;17300;10539;17.30;10.54
Tigo;Caldas, Colombia;;may-22;511;182;N/A;cellular;median;182;49;7820;9176;7.82;9.18
Tigo;Caquetá, Colombia;;may-22;25;9;N/A;cellular;median;9;40;27170;8924;27.17;8.92
Tigo;Casanare, Colombia;;may-22;142;52;N/A;cellular;median;52;34;18481;8638;18.48;8.64
Tigo;Cauca Department, Colombia;;may-22;330;121;N/A;cellular;median;121;45;14452;10278;14.45;10.28
Tigo;Cesar, Colombia;;may-22;246;102;N/A;cellular;median;102;37;14193;12622;14.19;12.62
Tigo;Choco, Colombia;;may-22;32;9;N/A;cellular;median;9;91;2546;2441;2.55;2.44
Tigo;Cordoba, Colombia;;may-22;527;206;N/A;cellular;median;206;43;7903;8363;7.90;8.36
Tigo;Cundinamarca, Colombia;;may-22;1620;702;N/A;cellular;median;702;26;11142;8830;11.14;8.83
Tigo;Guainia, Colombia;;may-22;3;2;N/A;cellular;median;2;800;7367;3076;7.37;3.08
Tigo;Huila, Colombia;;may-22;221;71;N/A;cellular;median;71;34;30146;13547;30.15;13.55
Tigo;La Guajira, Colombia;;may-22;335;119;N/A;cellular;median;119;33;6847;12356;6.85;12.36
Tigo;Magdalena, Colombia;;may-22;512;198;N/A;cellular;median;198;28;11172;12889;11.17;12.89
Tigo;Meta, Colombia;;may-22;251;112;N/A;cellular;median;112;33;20176;10567;20.18;10.57
Tigo;Narino, Colombia;;may-22;321;103;N/A;cellular;median;103;57;17437;14719;17.44;14.72
Tigo;North Santander, Colombia;;may-22;458;150;N/A;cellular;median;150;55;12991;10709;12.99;10.71
Tigo;Putumayo, Colombia;;may-22;14;8;N/A;cellular;median;8;36;12111;6050;12.11;6.05
Tigo;Quindio, Colombia;;may-22;335;104;N/A;cellular;median;104;52;14570;8414;14.57;8.41
Tigo;Risaralda, Colombia;;may-22;521;216;N/A;cellular;median;216;48;10174;10034;10.17;10.03
Tigo;San Andrés and Providencia, Colombia;;may-22;205;49;N/A;cellular;median;49;69;3355;2771;3.36;2.77
Tigo;Santander Department, Colombia;;may-22;1414;344;N/A;cellular;median;344;64;15029;10522;15.03;10.52
Tigo;Sucre, Colombia;;may-22;356;111;N/A;cellular;median;111;56;10707;11781;10.71;11.78
Tigo;Tolima, Colombia;;may-22;498;158;N/A;cellular;median;158;37;13794;11507;13.79;11.51
Tigo;Valle del Cauca, Colombia;;may-22;1928;677;N/A;cellular;median;677;41;20007;12572;20.01;12.57
Tigo;Vichada, Colombia;;may-22;3;2;N/A;cellular;median;2;748;5923;2339;5.92;2.34
Tigo;Guaviare, Colombia;;may-22;14;7;N/A;cellular;median;7;27;36699;11599;36.70;11.60
Tigo;Amazonas, Colombia;;jun-22;4;3;N/A;cellular;median;3;770;607;663;0.61;0.66
Tigo;Antioquia, Colombia;;jun-22;5914;2288;N/A;cellular;median;2288;28;10598;10113;10.60;10.11
Tigo;Arauca, Colombia;;jun-22;89;19;N/A;cellular;median;19;70;7865;7410;7.87;7.41
Tigo;Atlantico, Colombia;;jun-22;2603;1188;N/A;cellular;median;1188;29;9575;11970;9.58;11.97
Tigo;Bogota, Colombia;;jun-22;7158;3114;N/A;cellular;median;3114;27;17877;13118;17.88;13.12
Tigo;Bolivar, Colombia;;jun-22;732;345;N/A;cellular;median;345;31;11870;11398;11.87;11.40
Tigo;Boyaca, Colombia;;jun-22;629;160;N/A;cellular;median;160;39;15628;9635;15.63;9.64
Tigo;Caldas, Colombia;;jun-22;434;178;N/A;cellular;median;178;47;8638;10004;8.64;10.00
Tigo;Caquetá, Colombia;;jun-22;30;10;N/A;cellular;median;10;38;43191;7509;43.19;7.51
Tigo;Casanare, Colombia;;jun-22;131;38;N/A;cellular;median;38;35;22017;9608;22.02;9.61
Tigo;Cauca Department, Colombia;;jun-22;259;83;N/A;cellular;median;83;48;16429;11880;16.43;11.88
Tigo;Cesar, Colombia;;jun-22;367;108;N/A;cellular;median;108;37;14589;12921;14.59;12.92
Tigo;Choco, Colombia;;jun-22;22;11;N/A;cellular;median;11;28;12808;9051;12.81;9.05
Tigo;Cordoba, Colombia;;jun-22;554;207;N/A;cellular;median;207;42;9219;8947;9.22;8.95
Tigo;Cundinamarca, Colombia;;jun-22;1899;642;N/A;cellular;median;642;27;12009;10278;12.01;10.28
Tigo;Guainia, Colombia;;jun-22;4;4;N/A;cellular;median;4;869;1788;2334;1.79;2.33
Tigo;Huila, Colombia;;jun-22;135;72;N/A;cellular;median;72;40;23942;12328;23.94;12.33
Tigo;La Guajira, Colombia;;jun-22;366;101;N/A;cellular;median;101;32;6716;9739;6.72;9.74
Tigo;Magdalena, Colombia;;jun-22;495;187;N/A;cellular;median;187;28;10873;12461;10.87;12.46
Tigo;Meta, Colombia;;jun-22;248;116;N/A;cellular;median;116;37;20563;9483;20.56;9.48
Tigo;Narino, Colombia;;jun-22;168;84;N/A;cellular;median;84;56;15841;12819;15.84;12.82
Tigo;North Santander, Colombia;;jun-22;443;141;N/A;cellular;median;141;56;13243;12465;13.24;12.47
Tigo;Putumayo, Colombia;;jun-22;4;2;N/A;cellular;median;2;55;31982;5828;31.98;5.83
Tigo;Quindio, Colombia;;jun-22;361;125;N/A;cellular;median;125;51;12920;10478;12.92;10.48
Tigo;Risaralda, Colombia;;jun-22;610;200;N/A;cellular;median;200;47;8747;10580;8.75;10.58
Tigo;San Andrés and Providencia, Colombia;;jun-22;204;49;N/A;cellular;median;49;86;3113;2779;3.11;2.78
Tigo;Santander Department, Colombia;;jun-22;1203;329;N/A;cellular;median;329;61;14619;11043;14.62;11.04
Tigo;Sucre, Colombia;;jun-22;290;110;N/A;cellular;median;110;49;7903;10114;7.90;10.11
Tigo;Tolima, Colombia;;jun-22;406;153;N/A;cellular;median;153;39;14679;9648;14.68;9.65
Tigo;Valle del Cauca, Colombia;;jun-22;1560;610;N/A;cellular;median;610;46;19542;13525;19.54;13.53
Tigo;Vaupes, Colombia;;jun-22;3;1;N/A;cellular;median;1;636;2419;674;2.42;0.67
Tigo;Vichada, Colombia;;jun-22;1;1;N/A;cellular;median;1;884;287;195;0.29;0.20
Tigo;Guaviare, Colombia;;jun-22;30;6;N/A;cellular;median;6;27;15914;10661;15.91;10.66
Tigo;Amazonas, Colombia;;jul-22;2;2;N/A;cellular;median;2;824;1786;917;1.79;0.92
Tigo;Antioquia, Colombia;;jul-22;6369;2372;N/A;cellular;median;2372;28;9988;10761;9.99;10.76
Tigo;Arauca, Colombia;;jul-22;115;31;N/A;cellular;median;31;67;9678;8298;9.68;8.30
Tigo;Atlantico, Colombia;;jul-22;3448;1360;N/A;cellular;median;1360;29;8028;13037;8.03;13.04
Tigo;Bogota, Colombia;;jul-22;6741;3070;N/A;cellular;median;3070;25;17671;13351;17.67;13.35
Tigo;Bolivar, Colombia;;jul-22;807;341;N/A;cellular;median;341;29;9299;11778;9.30;11.78
Tigo;Boyaca, Colombia;;jul-22;541;195;N/A;cellular;median;195;35;13806;11174;13.81;11.17
Tigo;Caldas, Colombia;;jul-22;442;194;N/A;cellular;median;194;44;11063;10498;11.06;10.50
Tigo;Caquetá, Colombia;;jul-22;2;2;N/A;cellular;median;2;58;5075;1422;5.08;1.42
Tigo;Casanare, Colombia;;jul-22;150;43;N/A;cellular;median;43;31;17298;8338;17.30;8.34
Tigo;Cauca Department, Colombia;;jul-22;247;111;N/A;cellular;median;111;45;10338;10683;10.34;10.68
Tigo;Cesar, Colombia;;jul-22;222;96;N/A;cellular;median;96;35;13660;13111;13.66;13.11
Tigo;Choco, Colombia;;jul-22;33;11;N/A;cellular;median;11;98;6415;7727;6.42;7.73
Tigo;Cordoba, Colombia;;jul-22;542;196;N/A;cellular;median;196;44;8653;10484;8.65;10.48
Tigo;Cundinamarca, Colombia;;jul-22;1452;692;N/A;cellular;median;692;26;10816;9367;10.82;9.37
Tigo;Guainia, Colombia;;jul-22;10;1;N/A;cellular;median;1;830;1803;2566;1.80;2.57
Tigo;Huila, Colombia;;jul-22;156;62;N/A;cellular;median;62;38;20669;11254;20.67;11.25
Tigo;La Guajira, Colombia;;jul-22;173;89;N/A;cellular;median;89;34;8776;10899;8.78;10.90
Tigo;Magdalena, Colombia;;jul-22;430;181;N/A;cellular;median;181;28;9874;13412;9.87;13.41
Tigo;Meta, Colombia;;jul-22;468;135;N/A;cellular;median;135;36;14961;10944;14.96;10.94
Tigo;Narino, Colombia;;jul-22;115;72;N/A;cellular;median;72;52;15891;17087;15.89;17.09
Tigo;North Santander, Colombia;;jul-22;420;109;N/A;cellular;median;109;48;15431;12606;15.43;12.61
Tigo;Putumayo, Colombia;;jul-22;10;4;N/A;cellular;median;4;52;18708;7803;18.71;7.80
Tigo;Quindio, Colombia;;jul-22;296;125;N/A;cellular;median;125;55;9228;9370;9.23;9.37
Tigo;Risaralda, Colombia;;jul-22;533;188;N/A;cellular;median;188;46;8873;10046;8.87;10.05
Tigo;San Andrés and Providencia, Colombia;;jul-22;112;43;N/A;cellular;median;43;96;5509;7808;5.51;7.81
Tigo;Santander Department, Colombia;;jul-22;1206;341;N/A;cellular;median;341;55;11921;10636;11.92;10.64
Tigo;Sucre, Colombia;;jul-22;411;124;N/A;cellular;median;124;54;11103;12808;11.10;12.81
Tigo;Tolima, Colombia;;jul-22;530;178;N/A;cellular;median;178;36;11541;8741;11.54;8.74
Tigo;Valle del Cauca, Colombia;;jul-22;1576;601;N/A;cellular;median;601;41;19065;13386;19.07;13.39
Tigo;Guaviare, Colombia;;jul-22;22;6;N/A;cellular;median;6;26;25053;8361;25.05;8.36
Tigo;Antioquia, Colombia;;Aug 2022;5530;2249;N/A;cellular;median;2249;27;10283;10682;10.28;10.68
Tigo;Arauca, Colombia;;Aug 2022;44;17;N/A;cellular;median;17;72;3172;6147;3.17;6.15
Tigo;Atlantico, Colombia;;Aug 2022;3207;1341;N/A;cellular;median;1341;29;8414;12237;8.41;12.24
Tigo;Bogota, Colombia;;Aug 2022;6907;3012;N/A;cellular;median;3012;26;15872;12745;15.87;12.75
Tigo;Bolivar, Colombia;;Aug 2022;670;327;N/A;cellular;median;327;29;9785;12525;9.79;12.53
Tigo;Boyaca, Colombia;;Aug 2022;466;146;N/A;cellular;median;146;39;15704;11823;15.70;11.82
